w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk,method,seed,setting,d,T,prior_acc,benchmark
0.5587235775614576,0.31507671472622023,0.403508771929487,0.2568728522336768,0.940251572327041,1.8720905853426037e-06,884,0.7015873015873015,318,0.31761006289258076,434,0.61876577334455,0.35217648835537296,0.42942345924409964,0.3139534883720926,0.6792452830188658,0.028679714580277106,574,0.45555555555555555,318,0.37421383647748624,398,0.61876577334455,0.35217648835537296,0.42942345924409964,0.3139534883720926,0.6792452830188658,0.028679714580277106,574,0.45555555555555555,318,0.37421383647748624,398,PRCD-MAP(trust),4,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.556016237364633,0.3213757269155807,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.2924528301881783,450,0.6232891345858538,0.35761481827792724,0.43264503441451513,0.3147353361945632,0.6918238993710669,0.02789710514509498,577,0.4579365079365079,318,0.38679245282968744,390,0.6232891345858538,0.35761481827792724,0.43264503441451513,0.3147353361945632,0.6918238993710669,0.02789710514509498,577,0.4579365079365079,318,0.38679245282968744,390,PRCD-MAP(per-group),4,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5474635794308911,0.3800141456291388,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.3364779874208826,422,0.5536494011136481,0.3789422716928891,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31761006289258076,434,0.5536494011136481,0.3789422716928891,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31761006289258076,434,DYNOTEARS,4,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5944097263950647,0.37504085356353994,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.45283018867874386,348,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,PCMCI+,4,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5363037295196892,0.3105337152475939,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,VARLiNGAM,4,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.57285782958779,0.3430679165981937,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.33018867924478196,426,0.620638545046669,0.35366818070323147,0.43068391866871536,0.3049738219895284,0.7327044025157209,0.02460005040743842,616,0.4888888888888889,318,0.3836477987416372,392,0.620638545046669,0.35366818070323147,0.43068391866871536,0.3049738219895284,0.7327044025157209,0.02460005040743842,616,0.4888888888888889,318,0.3836477987416372,392,PRCD-MAP(trust),5,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5776415761994418,0.36040635737605026,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.3490566037730838,414,0.6244241477386531,0.3581545247729109,0.43056849953359894,0.30596026490066186,0.7264150943396203,0.025159558009861704,611,0.4849206349206349,318,0.3836477987416372,392,0.6244241477386531,0.3581545247729109,0.43056849953359894,0.30596026490066186,0.7264150943396203,0.025159558009861704,611,0.4849206349206349,318,0.3836477987416372,392,PRCD-MAP(per-group),5,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5442788660550949,0.3785184171198537,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.3364779874208826,422,0.5642617740923233,0.3814062676271659,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.32075471698063107,432,0.5642617740923233,0.3814062676271659,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.32075471698063107,432,DYNOTEARS,5,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5944097263950647,0.37504085356353994,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.45283018867874386,348,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,PCMCI+,5,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5363037295196892,0.3105337152475939,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,VARLiNGAM,5,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
