w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk,method,seed,setting,variant,d,acc_high,acc_low,nonlinear
0.835109819121447,0.5829875865633823,0.6969696969691799,0.7666666666666412,0.6388888888888711,0.1886913135423133,20,0.05263157894736842,36,0.666666666666148,24,0.8518433179723502,0.6211277199016922,0.6521739130429689,0.6617647058823433,0.6428571428571337,0.09289418512852347,48,0.12631578947368421,70,0.6428571428566336,50,0.8518433179723502,0.6211277199016922,0.6521739130429689,0.6617647058823433,0.6428571428571337,0.09289418512852347,48,0.12631578947368421,70,0.6428571428566336,50,per-group,0,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8754037467700259,0.6698535032566377,0.7647058823524203,0.8124999999999746,0.7222222222222021,0.20580029966843189,16,0.042105263157894736,36,0.7222222222217022,20,0.8780645161290324,0.6910160497333601,0.6923076923071846,0.7499999999999875,0.6428571428571337,0.10633015482868981,40,0.10526315789473684,70,0.6714285714280619,46,0.8780645161290324,0.6910160497333601,0.6923076923071846,0.7499999999999875,0.6428571428571337,0.10633015482868981,40,0.10526315789473684,70,0.6714285714280619,46,fixed-tau,0,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.6729651162790697,0.26925981731376886,0.4347826086951405,0.45454545454544076,0.4166666666666551,0.16791864675493098,39,0.10263157894736842,36,0.41666666666615504,42,0.7554838709677419,0.40902006381604905,0.46808510638247214,0.4647887323943597,0.4714285714285647,0.10020951499891043,75,0.19736842105263158,70,0.45714285714235064,76,0.7554838709677419,0.40902006381604905,0.46808510638247214,0.4647887323943597,0.4714285714285647,0.10020951499891043,75,0.19736842105263158,70,0.45714285714235064,76,no-prior,0,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.47189922480620156,0.2142851537107838,0.3384615384610339,0.37931034482757314,0.30555555555554703,0.2541175589489577,43,0.11315789473684211,36,0.30555555555504704,50,0.707004608294931,0.35498277860278266,0.4347826086951554,0.3846153846153804,0.4999999999999929,0.08470585298298591,91,0.2394736842105263,70,0.3999999999994943,84,0.707004608294931,0.35498277860278266,0.4347826086951554,0.3846153846153804,0.4999999999999929,0.08470585298298591,91,0.2394736842105263,70,0.3999999999994943,84,DYNOTEARS,0,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8185965762273901,0.5452891238050467,0.6575342465748244,0.648648648648631,0.6666666666666481,0.00258344595668564,25,0.06578947368421052,36,0.666666666666148,24,0.8074193548387097,0.6335047304846588,0.6557377049175329,0.7692307692307544,0.5714285714285633,0.08783716252731176,42,0.11052631578947368,70,0.6285714285709196,52,0.8074193548387097,0.6335047304846588,0.6557377049175329,0.7692307692307544,0.5714285714285633,0.08783716252731176,42,0.11052631578947368,70,0.6285714285709196,52,PCMCI+,0,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8674903100775194,0.5963433089967358,0.7397260273967401,0.72972972972971,0.7499999999999791,0.11907796763894546,19,0.05,36,0.7222222222217022,20,0.8477880184331797,0.6480252495044335,0.7121212121207031,0.75806451612902,0.6714285714285619,0.0893084757292091,38,0.1,70,0.6857142857137759,44,0.8477880184331797,0.6480252495044335,0.7121212121207031,0.75806451612902,0.6714285714285619,0.0893084757292091,38,0.1,70,0.6857142857137759,44,trust,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8204134366925064,0.5078443926688943,0.6575342465748244,0.648648648648631,0.6666666666666481,0.08744373393418202,25,0.06578947368421052,36,0.638888888888371,26,0.8056682027649769,0.5585707739517252,0.6212121212116136,0.6612903225806345,0.5857142857142774,0.08501474132489918,50,0.13157894736842105,70,0.5999999999994914,56,0.8056682027649769,0.5585707739517252,0.6212121212116136,0.6612903225806345,0.5857142857142774,0.08501474132489918,50,0.13157894736842105,70,0.5999999999994914,56,per-group,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8666020671834624,0.6003008901318518,0.7499999999994791,0.7499999999999791,0.7499999999999791,0.13175775567490852,18,0.04736842105263158,36,0.7499999999994791,18,0.8469124423963134,0.650055106500786,0.7101449275357218,0.7205882352941071,0.6999999999999901,0.08970740811908665,40,0.10526315789473684,70,0.69999999999949,42,0.8469124423963134,0.650055106500786,0.7101449275357218,0.7205882352941071,0.6999999999999901,0.08970740811908665,40,0.10526315789473684,70,0.69999999999949,42,fixed-tau,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.6919412144702842,0.3441110204362156,0.477611940297996,0.5161290322580478,0.4444444444444321,0.14691753962531162,35,0.09210526315789473,36,0.47222222222170906,38,0.715668202764977,0.4471116001790117,0.5279999999994988,0.5999999999999891,0.4714285714285647,0.09707051725243804,59,0.15526315789473685,70,0.48571428571377884,72,0.715668202764977,0.4471116001790117,0.5279999999994988,0.5999999999999891,0.4714285714285647,0.09707051725243804,59,0.15526315789473685,70,0.48571428571377884,72,no-prior,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.32832687338501293,0.13313445652194691,0.24999999999949302,0.24999999999999303,0.24999999999999303,0.21897922808201467,54,0.14210526315789473,36,0.24999999999949302,54,0.65963133640553,0.3365769495418689,0.4033613445373239,0.48979591836733694,0.342857142857138,0.16921122169973862,71,0.1868421052631579,70,0.3857142857137802,86,0.65963133640553,0.3365769495418689,0.4033613445373239,0.48979591836733694,0.342857142857138,0.16921122169973862,71,0.1868421052631579,70,0.3857142857137802,86,DYNOTEARS,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8658349483204134,0.7036196837851167,0.7397260273967401,0.72972972972971,0.7499999999999791,0.0027598182208330734,19,0.05,36,0.7222222222217022,20,0.8523502304147467,0.7359159428589876,0.6896551724133025,0.8695652173912854,0.5714285714285633,0.08831418306665835,36,0.09473684210526316,70,0.6571428571423478,48,0.8523502304147467,0.7359159428589876,0.6896551724133025,0.8695652173912854,0.5714285714285633,0.08831418306665835,36,0.09473684210526316,70,0.6571428571423478,48,PCMCI+,1,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.9198158914728682,0.796048096783742,0.7714285714280497,0.7941176470588002,0.7499999999999791,0.09522330191866236,16,0.042105263157894736,36,0.7499999999994791,18,0.8915207373271888,0.7830084501435234,0.7611940298502359,0.7968749999999876,0.7285714285714182,0.08368108350427905,32,0.08421052631578947,70,0.7428571428566324,36,0.8915207373271888,0.7830084501435234,0.7611940298502359,0.7968749999999876,0.7285714285714182,0.08368108350427905,32,0.08421052631578947,70,0.7428571428566324,36,trust,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.905281007751938,0.7479476725855535,0.7692307692302514,0.8620689655172117,0.6944444444444251,0.16178918933149558,15,0.039473684210526314,36,0.6944444444439251,22,0.8767281105990784,0.7493592566944466,0.7244094488183913,0.807017543859635,0.6571428571428478,0.09548214452350558,35,0.09210526315789473,70,0.714285714285204,40,0.8767281105990784,0.7493592566944466,0.7244094488183913,0.807017543859635,0.6571428571428478,0.09548214452350558,35,0.09210526315789473,70,0.714285714285204,40,per-group,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.9491279069767442,0.8732551295205246,0.857142857142333,0.8823529411764446,0.8333333333333102,0.13171736738789622,10,0.02631578947368421,36,0.83333333333281,12,0.9345622119815669,0.8531043963311346,0.8059701492532204,0.8437499999999869,0.7714285714285605,0.09248240688937394,26,0.06842105263157895,70,0.7857142857137746,30,0.9345622119815669,0.8531043963311346,0.8059701492532204,0.8437499999999869,0.7714285714285605,0.09248240688937394,26,0.06842105263157895,70,0.7857142857137746,30,fixed-tau,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.6152293281653747,0.27182590878617385,0.3673469387751053,0.692307692307639,0.24999999999999303,0.28737645517641575,31,0.08157894736842106,36,0.30555555555504704,50,0.7028110599078341,0.3980443630195545,0.49704142011785196,0.42424242424242,0.5999999999999914,0.07368627055805532,85,0.2236842105263158,70,0.4428571428566365,78,0.7028110599078341,0.3980443630195545,0.49704142011785196,0.42424242424242,0.5999999999999914,0.07368627055805532,85,0.2236842105263158,70,0.4428571428566365,78,no-prior,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.49176356589147285,0.17680543569868118,0.2816901408445626,0.28571428571427754,0.2777777777777701,0.17330644568007197,51,0.13421052631578947,36,0.2777777777772701,52,0.6513824884792627,0.30324379468187573,0.41111111111063126,0.3363636363636333,0.528571428571421,0.07427419100574513,106,0.2789473684210526,70,0.342857142856638,92,0.6513824884792627,0.30324379468187573,0.41111111111063126,0.3363636363636333,0.528571428571421,0.07427419100574513,106,0.2789473684210526,70,0.342857142856638,92,DYNOTEARS,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8743943798449613,0.6804267789806158,0.7088607594931567,0.6511627906976593,0.7777777777777561,0.0027126316833848856,23,0.060526315789473685,36,0.6944444444439251,22,0.8598617511520737,0.701921164709128,0.6614173228341406,0.736842105263145,0.5999999999999914,0.08680421386831634,43,0.11315789473684211,70,0.6571428571423478,48,0.8598617511520737,0.701921164709128,0.6614173228341406,0.736842105263145,0.5999999999999914,0.08680421386831634,43,0.11315789473684211,70,0.6571428571423478,48,PCMCI+,2,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.9112564599483205,0.7197364851511643,0.7999999999994775,0.8235294117646816,0.7777777777777561,0.12697231350232607,14,0.03684210526315789,36,0.7777777777772561,16,0.8894702111613877,0.7363472113280448,0.7785234899323792,0.7160493827160406,0.8529411764705758,0.07406718287635689,33,0.0868421052631579,68,0.7499999999994891,34,0.8894702111613877,0.7363472113280448,0.7785234899323792,0.7160493827160406,0.8529411764705758,0.07406718287635689,33,0.0868421052631579,68,0.7499999999994891,34,trust,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.9126291989664083,0.7031361520847171,0.789473684210007,0.7499999999999812,0.8333333333333102,0.08837574840191022,16,0.042105263157894736,36,0.7777777777772561,16,0.8888103318250378,0.7277063064777712,0.7777777777772685,0.7368421052631482,0.8235294117646939,0.07827566287026334,32,0.08421052631578947,68,0.7499999999994891,34,0.8888103318250378,0.7277063064777712,0.7777777777772685,0.7368421052631482,0.8235294117646939,0.07827566287026334,32,0.08421052631578947,68,0.7499999999994891,34,per-group,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.9164244186046512,0.7296627488274139,0.8378378378373155,0.815789473684189,0.8611111111110872,0.113024160790084,12,0.031578947368421054,36,0.805555555555033,14,0.8980957767722474,0.7503778005195989,0.793893129770481,0.8253968253968123,0.76470588235293,0.12171832700470585,27,0.07105263157894737,68,0.7941176470583119,28,0.8980957767722474,0.7503778005195989,0.793893129770481,0.8253968253968123,0.76470588235293,0.12171832700470585,27,0.07105263157894737,68,0.7941176470583119,28,fixed-tau,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.6908107235142118,0.37088661533795814,0.4927536231878924,0.5151515151514995,0.47222222222220905,0.14483989303435513,35,0.09210526315789473,36,0.47222222222170906,38,0.77526395173454,0.5310601447285522,0.561643835615933,0.5256410256410189,0.6029411764705794,0.08592197044410897,64,0.16842105263157894,68,0.5294117647053745,64,0.77526395173454,0.5310601447285522,0.561643835615933,0.5256410256410189,0.6029411764705794,0.08592197044410897,64,0.16842105263157894,68,0.5294117647053745,64,no-prior,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.42910206718346255,0.14889623358218912,0.2894736842100201,0.27499999999999314,0.30555555555554703,0.17254801102020034,54,0.14210526315789473,36,0.24999999999949302,54,0.7154506033182504,0.33796752314701267,0.44999999999950563,0.3913043478260827,0.5294117647058746,0.08810962264861294,88,0.23157894736842105,68,0.397058823528906,82,0.7154506033182504,0.33796752314701267,0.44999999999950563,0.3913043478260827,0.5294117647058746,0.08810962264861294,88,0.23157894736842105,68,0.397058823528906,82,DYNOTEARS,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.891311369509044,0.7387176485122477,0.7341772151893587,0.6744186046511471,0.8055555555555332,0.0022333907914573016,21,0.05526315789473684,36,0.7222222222217022,20,0.8640648567119156,0.7274306425725249,0.694915254236788,0.8199999999999835,0.6029411764705794,0.08933563165829206,36,0.09473684210526316,68,0.6323529411759613,50,0.8640648567119156,0.7274306425725249,0.694915254236788,0.8199999999999835,0.6029411764705794,0.08933563165829206,36,0.09473684210526316,68,0.6323529411759613,50,PCMCI+,3,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.807170542635659,0.48279180267068983,0.5846153846148724,0.6551724137930809,0.5277777777777631,0.13969956540582168,27,0.07105263157894737,36,0.5555555555550401,32,0.8730928961748634,0.6931476957146099,0.7114093959726449,0.7162162162162066,0.7066666666666573,0.08619760418657083,43,0.11315789473684211,75,0.7066666666661573,44,0.8730928961748634,0.6931476957146099,0.7114093959726449,0.7162162162162066,0.7066666666666573,0.08619760418657083,43,0.11315789473684211,75,0.7066666666661573,44,trust,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8678940568475453,0.6362160858690182,0.6666666666661506,0.733333333333309,0.6111111111110941,0.1344295519979755,22,0.05789473684210526,36,0.611111111110594,28,0.889136612021858,0.7740188029376652,0.7397260273967505,0.7605633802816795,0.7199999999999904,0.09043442588954714,38,0.1,75,0.7333333333328237,40,0.889136612021858,0.7740188029376652,0.7397260273967505,0.7605633802816795,0.7199999999999904,0.09043442588954714,38,0.1,75,0.7333333333328237,40,per-group,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8555394056847545,0.5995703148150597,0.6857142857137665,0.7058823529411556,0.6666666666666481,0.13409646012675222,22,0.05789473684210526,36,0.666666666666148,24,0.8956939890710383,0.75702353290925,0.7567567567562467,0.7671232876712224,0.7466666666666567,0.09535748275680159,36,0.09473684210526316,75,0.7466666666661566,38,0.8956939890710383,0.75702353290925,0.7567567567562467,0.7671232876712224,0.7466666666666567,0.09535748275680159,36,0.09473684210526316,75,0.7466666666661566,38,fixed-tau,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.69468669250646,0.3701930556582067,0.49230769230718296,0.5517241379310155,0.4444444444444321,0.15760638606009172,33,0.0868421052631579,36,0.47222222222170906,38,0.8157377049180329,0.575987445672287,0.6184210526310708,0.6103896103896025,0.6266666666666584,0.09456383163605503,58,0.15263157894736842,75,0.599999999999492,60,0.8157377049180329,0.575987445672287,0.6184210526310708,0.6103896103896025,0.6266666666666584,0.09456383163605503,58,0.15263157894736842,75,0.599999999999492,60,no-prior,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.5198643410852712,0.25548946718188953,0.44067796610120424,0.5652173913043232,0.36111111111110106,0.340504129927362,33,0.0868421052631579,36,0.3888888888883781,44,0.7616612021857924,0.4731207749215356,0.5529411764700887,0.494736842105258,0.6266666666666584,0.09252829617591359,76,0.2,75,0.4933333333328268,76,0.7616612021857924,0.4731207749215356,0.5529411764700887,0.494736842105258,0.6266666666666584,0.09252829617591359,76,0.2,75,0.4933333333328268,76,DYNOTEARS,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.8475452196382429,0.6703011086358568,0.6842105263152728,0.6499999999999837,0.7222222222222021,0.06473189504868289,24,0.06315789473684211,36,0.666666666666148,24,0.8161092896174863,0.6786029163419866,0.6106870229002646,0.7142857142857015,0.5333333333333262,0.08630919339824385,51,0.13421052631578947,75,0.599999999999492,60,0.8161092896174863,0.6786029163419866,0.6106870229002646,0.7142857142857015,0.5333333333333262,0.08630919339824385,51,0.13421052631578947,75,0.599999999999492,60,PCMCI+,4,BA_d20_h95_l20_NL,v1,20,0.95,0.2,True
0.7431363049095607,0.4065274503757699,0.5507246376806443,0.5757575757575583,0.5277777777777631,0.1481626309342121,31,0.08157894736842106,36,0.5277777777772631,34,0.8169585253456221,0.5479813301184231,0.5909090909085838,0.6290322580645059,0.5571428571428493,0.09877508728947472,54,0.14210526315789473,70,0.5857142857137774,58,0.8169585253456221,0.5479813301184231,0.5909090909085838,0.6290322580645059,0.5571428571428493,0.09877508728947472,54,0.14210526315789473,70,0.5857142857137774,58,trust,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.7443475452196382,0.3819022727052961,0.5217391304342683,0.5454545454545289,0.49999999999998607,0.15803424078016426,33,0.0868421052631579,36,0.4999999999994861,36,0.8070046082949309,0.5055744495356612,0.5693430656929226,0.5820895522387973,0.5571428571428493,0.08748324043187664,59,0.15526315789473685,70,0.5714285714280632,60,0.8070046082949309,0.5055744495356612,0.5693430656929226,0.5820895522387973,0.5571428571428493,0.08748324043187664,59,0.15526315789473685,70,0.5714285714280632,60,per-group,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.7551679586563307,0.4227316665297289,0.5538461538456425,0.6206896551723924,0.49999999999998607,0.2172251772041896,29,0.07631578947368421,36,0.5277777777772631,34,0.824147465437788,0.5669871511811299,0.6165413533829508,0.6507936507936405,0.5857142857142774,0.10025777409424136,51,0.13421052631578947,70,0.5999999999994914,56,0.824147465437788,0.5669871511811299,0.6165413533829508,0.6507936507936405,0.5857142857142774,0.10025777409424136,51,0.13421052631578947,70,0.5999999999994914,56,fixed-tau,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.6729651162790697,0.26925981731376886,0.4347826086951405,0.45454545454544076,0.4166666666666551,0.16791864675493098,39,0.10263157894736842,36,0.41666666666615504,42,0.7554838709677419,0.40902006381604905,0.46808510638247214,0.4647887323943597,0.4714285714285647,0.10020951499891043,75,0.19736842105263158,70,0.45714285714235064,76,0.7554838709677419,0.40902006381604905,0.46808510638247214,0.4647887323943597,0.4714285714285647,0.10020951499891043,75,0.19736842105263158,70,0.45714285714235064,76,no-prior,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.47189922480620156,0.2142851537107838,0.3384615384610339,0.37931034482757314,0.30555555555554703,0.2541175589489577,43,0.11315789473684211,36,0.30555555555504704,50,0.707004608294931,0.35498277860278266,0.4347826086951554,0.3846153846153804,0.4999999999999929,0.08470585298298591,91,0.2394736842105263,70,0.3999999999994943,84,0.707004608294931,0.35498277860278266,0.4347826086951554,0.3846153846153804,0.4999999999999929,0.08470585298298591,91,0.2394736842105263,70,0.3999999999994943,84,DYNOTEARS,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8185965762273901,0.5452891238050467,0.6575342465748244,0.648648648648631,0.6666666666666481,0.00258344595668564,25,0.06578947368421052,36,0.666666666666148,24,0.8074193548387097,0.6335047304846588,0.6557377049175329,0.7692307692307544,0.5714285714285633,0.08783716252731176,42,0.11052631578947368,70,0.6285714285709196,52,0.8074193548387097,0.6335047304846588,0.6557377049175329,0.7692307692307544,0.5714285714285633,0.08783716252731176,42,0.11052631578947368,70,0.6285714285709196,52,PCMCI+,0,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.9018895348837209,0.7212890015464982,0.7714285714280497,0.7941176470588002,0.7499999999999791,0.08781995725392097,16,0.042105263157894736,36,0.7499999999994791,18,0.8589861751152074,0.7013112094918004,0.7096774193543355,0.8148148148147997,0.6285714285714197,0.0987974519106611,36,0.09473684210526316,70,0.6714285714280619,46,0.8589861751152074,0.7013112094918004,0.7096774193543355,0.8148148148147997,0.6285714285714197,0.0987974519106611,36,0.09473684210526316,70,0.6714285714280619,46,trust,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8821059431524548,0.6412282327764839,0.714285714285194,0.7352941176470371,0.6944444444444251,0.10446027355577478,20,0.05263157894736842,36,0.7222222222217022,20,0.8416589861751153,0.6470563380372373,0.6719999999994963,0.7636363636363497,0.5999999999999914,0.09451167607427242,41,0.10789473684210527,70,0.6428571428566336,50,0.8416589861751153,0.6470563380372373,0.6719999999994963,0.7636363636363497,0.5999999999999914,0.09451167607427242,41,0.10789473684210527,70,0.6428571428566336,50,per-group,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.893733850129199,0.6984724856257807,0.7714285714280497,0.7941176470588002,0.7499999999999791,0.10132167626864946,16,0.042105263157894736,36,0.7499999999994791,18,0.8532718894009217,0.6900980453410908,0.7039999999994959,0.7999999999999854,0.6285714285714197,0.10132167626864946,37,0.09736842105263158,70,0.6857142857137759,44,0.8532718894009217,0.6900980453410908,0.7039999999994959,0.7999999999999854,0.6285714285714197,0.10132167626864946,37,0.09736842105263158,70,0.6857142857137759,44,fixed-tau,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.6919412144702842,0.3441110204362156,0.477611940297996,0.5161290322580478,0.4444444444444321,0.14691753962531162,35,0.09210526315789473,36,0.47222222222170906,38,0.715668202764977,0.4471116001790117,0.5279999999994988,0.5999999999999891,0.4714285714285647,0.09707051725243804,59,0.15526315789473685,70,0.48571428571377884,72,0.715668202764977,0.4471116001790117,0.5279999999994988,0.5999999999999891,0.4714285714285647,0.09707051725243804,59,0.15526315789473685,70,0.48571428571377884,72,no-prior,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.32832687338501293,0.13313445652194691,0.24999999999949302,0.24999999999999303,0.24999999999999303,0.21897922808201467,54,0.14210526315789473,36,0.24999999999949302,54,0.65963133640553,0.3365769495418689,0.4033613445373239,0.48979591836733694,0.342857142857138,0.16921122169973862,71,0.1868421052631579,70,0.3857142857137802,86,0.65963133640553,0.3365769495418689,0.4033613445373239,0.48979591836733694,0.342857142857138,0.16921122169973862,71,0.1868421052631579,70,0.3857142857137802,86,DYNOTEARS,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8658349483204134,0.7036196837851167,0.7397260273967401,0.72972972972971,0.7499999999999791,0.0027598182208330734,19,0.05,36,0.7222222222217022,20,0.8523502304147467,0.7359159428589876,0.6896551724133025,0.8695652173912854,0.5714285714285633,0.08831418306665835,36,0.09473684210526316,70,0.6571428571423478,48,0.8523502304147467,0.7359159428589876,0.6896551724133025,0.8695652173912854,0.5714285714285633,0.08831418306665835,36,0.09473684210526316,70,0.6571428571423478,48,PCMCI+,1,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.9035045219638242,0.6987855858974339,0.7352941176465388,0.7812499999999756,0.6944444444444251,0.14071624782217207,18,0.04736842105263158,36,0.6944444444439251,22,0.8776497695852534,0.7087592733383257,0.69999999999949,0.6999999999999901,0.6999999999999901,0.08724407364974668,42,0.11052631578947368,70,0.69999999999949,42,0.8776497695852534,0.7087592733383257,0.69999999999949,0.6999999999999901,0.6999999999999901,0.08724407364974668,42,0.11052631578947368,70,0.69999999999949,42,trust,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8784722222222222,0.728805057550314,0.7301587301582171,0.8518518518518203,0.6388888888888711,0.15575062764349895,17,0.04473684210526316,36,0.666666666666148,24,0.8460829493087558,0.7244328417221259,0.7153284671527745,0.7313432835820787,0.6999999999999901,0.08652812646861052,39,0.10263157894736842,70,0.69999999999949,42,0.8460829493087558,0.7244328417221259,0.7153284671527745,0.7313432835820787,0.6999999999999901,0.08652812646861052,39,0.10263157894736842,70,0.69999999999949,42,per-group,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.9203003875968994,0.7653610329432191,0.805555555555033,0.8055555555555332,0.8055555555555332,0.13661823380532576,14,0.03684210526315789,36,0.805555555555033,14,0.8999539170506913,0.769943558602394,0.7883211678827006,0.8059701492537193,0.7714285714285605,0.09290039898762151,29,0.07631578947368421,70,0.7714285714280603,32,0.8999539170506913,0.769943558602394,0.7883211678827006,0.8059701492537193,0.7714285714285605,0.09290039898762151,29,0.07631578947368421,70,0.7714285714280603,32,fixed-tau,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.6152293281653747,0.27182590878617385,0.3673469387751053,0.692307692307639,0.24999999999999303,0.28737645517641575,31,0.08157894736842106,36,0.30555555555504704,50,0.7028110599078341,0.3980443630195545,0.49704142011785196,0.42424242424242,0.5999999999999914,0.07368627055805532,85,0.2236842105263158,70,0.4428571428566365,78,0.7028110599078341,0.3980443630195545,0.49704142011785196,0.42424242424242,0.5999999999999914,0.07368627055805532,85,0.2236842105263158,70,0.4428571428566365,78,no-prior,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.49176356589147285,0.17680543569868118,0.2816901408445626,0.28571428571427754,0.2777777777777701,0.17330644568007197,51,0.13421052631578947,36,0.2777777777772701,52,0.6513824884792627,0.30324379468187573,0.41111111111063126,0.3363636363636333,0.528571428571421,0.07427419100574513,106,0.2789473684210526,70,0.342857142856638,92,0.6513824884792627,0.30324379468187573,0.41111111111063126,0.3363636363636333,0.528571428571421,0.07427419100574513,106,0.2789473684210526,70,0.342857142856638,92,DYNOTEARS,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8743943798449613,0.6804267789806158,0.7088607594931567,0.6511627906976593,0.7777777777777561,0.0027126316833848856,23,0.060526315789473685,36,0.6944444444439251,22,0.8598617511520737,0.701921164709128,0.6614173228341406,0.736842105263145,0.5999999999999914,0.08680421386831634,43,0.11315789473684211,70,0.6571428571423478,48,0.8598617511520737,0.701921164709128,0.6614173228341406,0.736842105263145,0.5999999999999914,0.08680421386831634,43,0.11315789473684211,70,0.6571428571423478,48,PCMCI+,2,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8962370801033592,0.6358272316093481,0.7466666666661474,0.7179487179486995,0.7777777777777561,0.09787447009254341,19,0.05,36,0.7222222222217022,20,0.8782051282051283,0.6846490604437943,0.7499999999994891,0.749999999999989,0.749999999999989,0.09787447009254341,34,0.08947368421052632,68,0.7499999999994891,34,0.8782051282051283,0.6846490604437943,0.7499999999994891,0.749999999999989,0.749999999999989,0.09787447009254341,34,0.08947368421052632,68,0.7499999999994891,34,trust,3,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.8968023255813954,0.625547806847304,0.7397260273967401,0.72972972972971,0.7499999999999791,0.10715894124016691,19,0.05,36,0.7222222222217022,20,0.8762726244343891,0.6785000677116853,0.7464788732389269,0.7162162162162066,0.7794117647058709,0.08223825723082577,36,0.09473684210526316,68,0.7352941176465481,36,0.8762726244343891,0.6785000677116853,0.7464788732389269,0.7162162162162066,0.7794117647058709,0.08223825723082577,36,0.09473684210526316,68,0.7352941176465481,36,per-group,3,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.897044573643411,0.6262611317554692,0.7567567567562365,0.7368421052631384,0.7777777777777561,0.13250881523343186,18,0.04736842105263158,36,0.7222222222217022,20,0.8827300150829563,0.6848671898761644,0.7424242424237317,0.7656249999999881,0.7205882352941071,0.12169176909192722,34,0.08947368421052632,68,0.7352941176465481,36,0.8827300150829563,0.6848671898761644,0.7424242424237317,0.7656249999999881,0.7205882352941071,0.12169176909192722,34,0.08947368421052632,68,0.7352941176465481,36,fixed-tau,3,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
0.6908107235142118,0.37088661533795814,0.4927536231878924,0.5151515151514995,0.47222222222220905,0.14483989303435513,35,0.09210526315789473,36,0.47222222222170906,38,0.77526395173454,0.5310601447285522,0.561643835615933,0.5256410256410189,0.6029411764705794,0.08592197044410897,64,0.16842105263157894,68,0.5294117647053745,64,0.77526395173454,0.5310601447285522,0.561643835615933,0.5256410256410189,0.6029411764705794,0.08592197044410897,64,0.16842105263157894,68,0.5294117647053745,64,no-prior,3,BA_d20_h85_l35_NL,v1,20,0.85,0.35,True
