d,T,graph,noise,K,prior_acc,prior_mode,seed,nonlinear,missing_ratio,method,tau,time,w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk
10,500,ER,gaussian,1,0.2,random,2,False,0.0,NGC,,7.057186603546143,0.4651162790697674,0.0638915107434345,0.1428571428567143,0.09999999999999,0.2499999999999375,1.107916210164976,12,0.1333333333333333,4,0.0,8,0.4727443609022556,0.2287650132871613,0.3043478260865198,0.2187499999999931,0.4999999999999643,1.0413201538162615,32,0.3555555555555555,14,0.1428571428566326,24,0.4727443609022556,0.2287650132871613,0.3043478260865198,0.2187499999999931,0.4999999999999643,1.0413201538162615,32,0.3555555555555555,14,0.1428571428566326,24
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PRCD-MAP(NAM),0.4999609887599945,79.3472056388855,0.4331395348837209,0.0472542830389461,0.1081081081080029,0.0571428571428563,0.99999999999975,3.0296277415329687e-06,66,0.7333333333333333,4,0.0,8,0.6983082706766917,0.3755738754121259,0.4137931034477479,0.3999999999999733,0.4285714285713979,0.0610948988241166,17,0.1888888888888888,14,0.3571428571423316,18,0.6983082706766917,0.3755738754121259,0.4137931034477479,0.3999999999999733,0.4285714285713979,0.0610948988241166,17,0.1888888888888888,14,0.3571428571423316,18
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PRCD-MAP(learn_tau),0.8562496900558472,40.2864236831665,0.5938037865748709,0.3487389620283735,0.4285714285708673,0.4285714285713673,0.4285714285713673,0.1945567454524974,8,0.0888888888888888,7,0.4285714285708673,8,0.7330827067669173,0.446593155281903,0.5925925925920493,0.615384615384568,0.5714285714285307,0.1192444568902403,11,0.1222222222222222,14,0.5714285714280306,12,0.7330827067669173,0.446593155281903,0.5925925925920493,0.615384615384568,0.5714285714285307,0.1192444568902403,11,0.1222222222222222,14,0.5714285714280306,12
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PRCD-MAP(fixed_tau),1.0,39.529014348983765,0.5679862306368331,0.3459053730973036,0.4285714285708673,0.4285714285713673,0.4285714285713673,0.2050509207212745,8,0.0888888888888888,7,0.4285714285708673,8,0.7152255639097744,0.4368694661363834,0.5714285714280306,0.5714285714285307,0.5714285714285307,0.1109291866197059,12,0.1333333333333333,14,0.5714285714280306,12,0.7152255639097744,0.4368694661363834,0.5714285714280306,0.5714285714285307,0.5714285714285307,0.1109291866197059,12,0.1333333333333333,14,0.5714285714280306,12
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PRCD-MAP(no_l1_weight),0.8321856260299683,38.23578047752381,0.5473321858864026,0.3440185842055702,0.4285714285708673,0.4285714285713673,0.4285714285713673,0.2071152973414665,8,0.0888888888888888,7,0.4285714285708673,8,0.7283834586466165,0.4431919092043829,0.5925925925920493,0.615384615384568,0.5714285714285307,0.1192482014996322,11,0.1222222222222222,14,0.5714285714280306,12,0.7283834586466165,0.4431919092043829,0.5925925925920493,0.615384615384568,0.5714285714285307,0.1192482014996322,11,0.1222222222222222,14,0.5714285714280306,12
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PRCD-MAP(uniform),0.5000005960464478,39.49315595626831,0.8915662650602408,0.763790970933828,0.8571428571422346,0.8571428571427346,0.8571428571427346,0.1266403887140091,2,0.0222222222222222,7,0.8571428571422346,2,0.8994360902255639,0.7744360689844135,0.8148148148142551,0.8461538461537811,0.7857142857142296,0.1050188589335685,5,0.0555555555555555,14,0.7857142857137297,6,0.8994360902255639,0.7744360689844135,0.8148148148142551,0.8461538461537811,0.7857142857142296,0.1050188589335685,5,0.0555555555555555,14,0.7857142857137297,6
10,500,ER,gaussian,1,0.6,random,0,False,0.0,DYNOTEARS,,50.96067070960999,0.8812392426850257,0.8703007518796992,0.923076923076284,0.9999999999998334,0.8571428571427346,0.2961699327631811,1,0.0111111111111111,7,0.8571428571422346,2,0.9097744360902256,0.8179852094360803,0.8148148148142551,0.8461538461537811,0.7857142857142296,0.1324053817058927,5,0.0555555555555555,14,0.7857142857137297,6,0.9097744360902256,0.8179852094360803,0.8148148148142551,0.8461538461537811,0.7857142857142296,0.1324053817058927,5,0.0555555555555555,14,0.7857142857137297,6
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PCMCI+,,0.4040167331695556,0.9208261617900172,0.7968253968253968,0.7692307692301539,0.8333333333331945,0.7142857142856123,0.1174241153107356,3,0.0333333333333333,7,0.7142857142851122,4,0.9116541353383458,0.7479484919702312,0.7499999999994514,0.89999999999991,0.6428571428570969,0.1174241153107356,6,0.0666666666666666,14,0.6428571428565969,10,0.9116541353383458,0.7479484919702312,0.7499999999994514,0.89999999999991,0.6428571428570969,0.1174241153107356,6,0.0666666666666666,14,0.6428571428565969,10
10,500,ER,gaussian,1,0.6,random,0,False,0.0,VARLiNGAM,,0.3469195365905761,0.7573149741824441,0.4896825396825396,0.5454545454539834,0.7499999999998125,0.4285714285713673,0.4683134364581784,5,0.0555555555555555,7,0.4285714285708673,8,0.7655075187969924,0.472251721201301,0.5806451612897898,0.5294117647058513,0.6428571428570969,0.0879861607891123,13,0.1444444444444444,14,0.5714285714280306,12,0.7655075187969924,0.472251721201301,0.5806451612897898,0.5294117647058513,0.6428571428570969,0.0879861607891123,13,0.1444444444444444,14,0.5714285714280306,12
10,500,ER,gaussian,1,0.6,random,0,False,0.0,NGC,,7.140902757644653,0.5920826161790017,0.1414556115814688,0.2666666666661333,0.2499999999999687,0.2857142857142449,1.1275708950943684,11,0.1222222222222222,7,0.2857142857137449,10,0.6541353383458647,0.2624136133756427,0.3870967741930282,0.3529411764705675,0.4285714285713979,1.1030584843314473,19,0.2111111111111111,14,0.3571428571423316,18,0.6541353383458647,0.2624136133756427,0.3870967741930282,0.3529411764705675,0.4285714285713979,1.1030584843314473,19,0.2111111111111111,14,0.3571428571423316,18
10,500,ER,gaussian,1,0.6,random,0,False,0.0,PRCD-MAP(NAM),0.2390802055597305,79.92626452445984,0.5456110154905336,0.1782816122703763,0.3529411764700622,0.29999999999997,0.4285714285713673,3.971340411043452e-06,11,0.1222222222222222,7,0.2857142857137449,10,0.7904135338345865,0.5023678713282219,0.4864864864859897,0.39130434782607,0.6428571428570969,0.056067762699858,19,0.2111111111111111,14,0.4285714285708979,16,0.7904135338345865,0.5023678713282219,0.4864864864859897,0.39130434782607,0.6428571428570969,0.056067762699858,19,0.2111111111111111,14,0.4285714285708979,16
